Fecha(GMT),Fecha(Local),Hora(seg),Latitud,Longitud,Precisión horizontal(m),Altitud(m),Precisión vertical(m),Distancia(m),Velocidad(m/s),Velocidad media(m/s),Rumbo(deg),Rumbo real(deg),Rumbo magnético(deg),Precisión de rumbo(deg),Índice de planeo,Frecuencia cardiaca (bpm)
2024-07-18 18:34:15.99,2024-07-18 20:34:15.99,254.0149010419846,43.386233,-5.814028,5.106399942976239,161.2105520656332,2.783741484973255,1718.539036878115,3.545331856560641,4.410175301936206,253.9661102294922,115.5122146606445,115.8134155273438,10.0,-37.39264831938132,0
2024-07-18 18:34:50.99,2024-07-18 20:34:50.99,289.0166881084442,43.385945,-5.815304,5.322463225321978,163.7770017310977,2.352384450677441,1827.70391753325,9.598177178466203,9.207920752816822,253.6655120849609,115.5122146606445,115.8134155273438,10.0,70.31672537328934,0
2024-07-18 18:35:07.99,2024-07-18 20:35:07.99,306.0138731002808,43.385701,-5.816532,4.991282801317834,162.5213321847841,2.98523584161413,1931.384459291524,0.4323999068037041,0.9111280521677152,253.8651580810547,115.5122146606445,115.8134155273438,10.0,-76.82163118223788,0
2024-07-18 18:35:45.99,2024-07-18 20:35:45.99,344.0126610994339,43.385415,-5.817787,5.032287999338021,164.5922713512555,2.915581335601424,2039.023136491541,2.275918569907271,3.365452244461118,253.7628631591797,115.5122146606445,115.8134155273438,10.0,73.14469704756134,0
2024-07-18 18:35:58.99,2024-07-18 20:35:58.99,357.0156780481339,43.386076,-5.818682,5.196700616517417,165.4891535425559,2.611290817790378,2146.732289537413,6.417500271393592,8.190368737259966,306.7722778320312,115.5122146606445,115.8134155273438,10.0,65.70137676136497,0
2024-07-18 18:36:19.99,2024-07-18 20:36:19.99,378.0147850513458,43.386282,-5.820018,5.068664339078497,164.4091495163739,2.851872867177424,2258.864973719913,3.500754945002357,5.870902090262786,263.7511901855469,115.5122146606445,115.8134155273438,10.0,545.4997435989244,0
2024-07-18 18:36:53.99,2024-07-18 20:36:53.99,412.0129070281982,43.385822,-5.821117,5.72825481587708,164.0357599724084,1.628749088587699,2366.169961224522,7.684704521713083,8.37886401441,220.1500854492188,263.9735412597656,264.2747497558594,10.0,90.37497282829524,0
2024-07-18 18:37:04.99,2024-07-18 20:37:04.99,423.0141310691833,43.38488,-5.821572,5.141833424874666,166.4234413160011,2.717735466087622,2479.271166270471,7.830037916094645,9.333368682571,176.2144165039062,263.9735412597656,264.2747497558594,10.0,93.52316897207491,0
2024-07-18 18:37:39.99,2024-07-18 20:37:39.99,458.0145020484924,43.383988,-5.820939,5.216537051670549,167.2644640188664,2.571435050966126,2594.151480824931,8.276893031108969,8.745729348478744,131.7933349609375,263.9735412597656,264.2747497558594,10.0,279.7651013150544,0
2024-07-18 18:38:03.99,2024-07-18 20:38:03.99,482.0143330097198,43.383685,-5.819663,5.089862560727982,167.1036640899256,2.813864983557033,2706.231230644041,1.289792017331969,3.73065963749058,88.11836242675781,108.5806579589844,108.8818588256836,10.0,167.4329053067302,0
2024-07-18 18:38:51.99,2024-07-18 20:38:51.99,530.0089970827103,43.382757,-5.819205,5.257576285729193,168.0210391813889,2.48644900058836,2820.524489501855,3.331906836134579,0.4806883803043611,169.4027404785156,108.5806579589844,108.8818588256836,10.0,55.53041445487874,0
2024-07-18 18:39:19.99,2024-07-18 20:39:19.99,558.0106400251389,43.381739,-5.818988,5.362356818683032,174.1634650779888,2.251591966123621,2935.545860861085,8.155463465285296,8.757832898483715,171.2897186279297,108.5806579589844,108.8818588256836,10.0,20.03299195990175,0
