Fecha(GMT),Fecha(Local),Hora(seg),Latitud,Longitud,Precisión horizontal(m),Altitud(m),Precisión vertical(m),Distancia(m),Velocidad(m/s),Velocidad media(m/s),Rumbo(deg),Rumbo real(deg),Rumbo magnético(deg),Precisión de rumbo(deg),Índice de planeo,Frecuencia cardiaca (bpm)
2024-07-18 18:36:43.99,2024-07-18 20:36:43.99,402.0152500867844,43.386264,-5.820304,5.813548502182162,163.1993382554501,1.390235696993358,2282.626024195747,4.92161359267963,1.784490175525062,252.2191925048828,263.9735412597656,264.2747497558594,10.0,-28.72675732845713,0
2024-07-18 18:36:49.99,2024-07-18 20:36:49.99,408.0132440328598,43.386055,-5.820808,5.748402740637305,163.9463950982317,1.644232956806028,2330.090681336837,7.660480977022989,7.539784891790966,231.8350372314453,263.9735412597656,264.2747497558594,10.0,106.1891624198458,0
2024-07-18 18:36:57.99,2024-07-18 20:36:57.99,416.013946056366,43.385549,-5.821378,5.89989528117981,164.3623029477894,1.391648112778642,2403.173576350637,8.219092848989575,8.995176088143438,208.3429260253906,263.9735412597656,264.2747497558594,10.0,105.4328873481046,0
2024-07-18 18:37:02.99,2024-07-18 20:37:02.99,421.0124920606613,43.385044,-5.821532,5.170552808256023,165.3101610625163,2.662690498316428,2460.821803154531,8.506762800854549,10.42129335964719,183.8275604248047,263.9735412597656,264.2747497558594,10.0,106.087102235388,0
2024-07-18 18:37:11.99,2024-07-18 20:37:11.99,430.014270067215,43.384503,-5.82145,4.955695054308739,167.240301668644,3.043948679181162,2522.583939496381,3.39260726506168,5.1548163586051,159.52392578125,263.9735412597656,264.2747497558594,10.0,37.7086355082071,0
2024-07-18 18:37:37.99,2024-07-18 20:37:37.99,456.0103160142899,43.384096,-5.821103,5.104471233454984,167.3083207160234,2.787276530884474,2576.221099198997,8.39732707660202,7.330758352891169,140.2327728271484,263.9735412597656,264.2747497558594,10.0,-2451.035826815888,0
2024-07-18 18:37:49.99,2024-07-18 20:37:49.99,468.0105431079865,43.383815,-5.82058,5.247085393933911,166.5839384999126,2.590970274988578,2629.09676739722,3.243444475080752,2.210076595057313,115.923942565918,119.5903549194336,119.8915557861328,10.0,-3936.258384869978,0
2024-07-18 18:37:57.99,2024-07-18 20:37:57.99,476.0143510103226,43.383671,-5.819925,5.122366175894089,167.5900412211195,2.754251584885629,2684.927080575654,5.956189176272491,7.232944279784981,96.24907684326172,108.5806579589844,108.8818588256836,10.0,244.2144292054509,0
2024-07-18 18:38:11.99,2024-07-18 20:38:11.99,490.0100890398026,43.383515,-5.819456,5.111597785418881,167.1376055413857,2.774185486388686,2733.361064251515,2.887017899354409,2.001017124303451,171.6854248046875,108.5806579589844,108.8818588256836,10.0,-60.64095524191031,0
2024-07-18 18:38:21.99,2024-07-18 20:38:21.99,500.0093801021576,43.383055,-5.819328,5.148941679235435,167.460898549296,2.704244185834742,2785.507119605034,6.413335305240596,7.266046965678525,169.4027404785156,108.5806579589844,108.8818588256836,10.0,289.9227128938095,0
2024-07-18 18:38:55.99,2024-07-18 20:38:55.99,534.0109020471573,43.382644,-5.819182,5.25826512757538,168.1421691132709,2.484991927736085,2833.152489432067,2.207992274014735,2.364396562794451,169.9306793212891,108.5806579589844,108.8818588256836,10.0,41.76195104621577,0
2024-07-18 18:39:13.99,2024-07-18 20:39:13.99,552.0118080377579,43.382191,-5.819113,5.235048586477118,168.1958577539772,2.533535736873029,2884.326698956525,7.95367408643019,5.509058730687218,168.7079162597656,108.5806579589844,108.8818588256836,10.0,-94.83061176179169,0
2024-07-18 18:39:21.99,2024-07-18 20:39:21.99,560.0114350318909,43.381596,-5.819,5.397221022566641,176.6840936066583,2.166689240835784,2951.5604598872,7.964139492245788,8.097596145633794,187.8363737744302,108.5806579589844,108.8818588256836,10.0,15.51444379137877,0
2024-07-18 18:39:33.99,2024-07-18 20:39:33.99,572.0083540678024,43.381156,-5.81923,5.222837518147003,180.9456854984164,2.558613939582307,3004.4802000403,2.31857197433966,1.930548239686192,203.7777862548828,108.5806579589844,108.8818588256836,10.0,8.00671032793421,0
2024-07-18 18:39:40.99,2024-07-18 20:39:40.99,579.011234998703,43.380949,-5.819753,5.103695216432902,180.2433135192841,2.788697217438413,3077.922133140148,5.91983163163781,7.505274156039104,213.4375554904524,108.5806579589844,108.8818588256836,10.0,50.103713519514,0
2024-07-18 18:39:45.99,2024-07-18 20:39:45.99,584.008810043335,43.380518,-5.819761,19.69939576969787,181.0849362174049,2.738517820386482,3130.081222770317,6.518360212173853,7.931256434162119,128.5608062744141,108.5806579589844,108.8818588256836,10.0,-1632.356833243851,0
2024-07-18 18:39:52.99,2024-07-18 20:39:52.99,591.0084280967712,43.380424,-5.819231,5.124710582795943,182.4740093173459,2.749886993199557,3175.639009153722,8.027083884059476,6.083790849534404,138.355712890625,108.5806579589844,108.8818588256836,10.0,90.06983544654683,0
2024-07-18 18:39:57.99,2024-07-18 20:39:57.99,596.0084480047226,43.380073,-5.818807,5.039746414057026,185.8066204413772,2.902669997569167,3227.804920177936,10.29825569434419,10.47761462574442,137.7690277099609,108.5806579589844,108.8818588256836,10.0,34.34940268309754,0
2024-07-18 18:40:27.99,2024-07-18 20:40:27.99,626.0101790428162,43.379682,-5.818389,5.019866422446426,187.4786555962637,2.936916432856706,3282.984986162542,0.7664733495626715,0.2672533199701952,137.7183380126953,140.1275634765625,140.4287719726562,10.0,82.88474858599022,0
2024-07-18 18:40:37.99,2024-07-18 20:40:37.99,636.0128180980682,43.379347,-5.81795,5.089415939632016,189.9334574714303,2.814672703212294,3334.577315191953,7.255998755813702,6.830680757995295,137.6641387939453,140.1275634765625,140.4287719726562,10.0,27.01725016474845,0
2024-07-18 18:40:45.99,2024-07-18 20:40:45.99,644.0121999979019,43.379014,-5.817633,5.540690676459184,190.7189236702397,1.767847239041629,3381.131123129908,5.592137399519983,4.488079958083516,198.4953918457031,140.1275634765625,140.4287719726562,10.0,32.08577809511115,0
2024-07-18 18:40:53.99,2024-07-18 20:40:53.99,652.0117630958557,43.378723,-5.818318,5.39714573101327,192.0496401265264,3.23056348064874,3450.477930960631,10.4830693094445,8.461599363633205,257.1759948730469,140.1275634765625,140.4287719726562,10.0,69.46819131744712,0
2024-07-18 18:40:57.99,2024-07-18 20:40:57.99,656.0120180845261,43.378601,-5.818953,5.60571659591465,193.2289409982041,3.216851749385398,3504.052741365761,12.33039623406713,12.29672916195596,257.48095703125,140.1275634765625,140.4287719726562,10.0,68.70827850803965,0
2024-07-18 18:41:01.99,2024-07-18 20:41:01.99,660.0113480091095,43.37851,-5.81956,5.628608500921773,193.9006258202717,2.930590220358063,3554.350558926802,11.33065476361541,12.61946032146933,257.0496215820312,140.1275634765625,140.4287719726562,10.0,56.92415434256775,0
2024-07-18 18:41:07.99,2024-07-18 20:41:07.99,666.0114020109177,43.378389,-5.820212,5.011490768843088,195.2107027433813,2.951185745863746,3608.871767290429,6.164283736455046,8.444454174121805,256.8042907714844,140.1275634765625,140.4287719726562,10.0,46.50390839603047,0
2024-07-18 18:41:36.99,2024-07-18 20:41:36.99,695.0095649957657,43.378435,-5.820788,4.939784504852123,196.5299166478217,3.069701301171126,3660.017578986678,7.590237809131272,0.8793006399579483,310.211486318324,140.1275634765625,140.4287719726562,10.0,35.12097074802371,0
2024-07-18 18:41:44.99,2024-07-18 20:41:44.99,703.0092670917511,43.378337,-5.821382,4.946134914722447,196.0701148239896,3.059458520417038,3717.650592737427,6.626193263926921,6.668292500794047,207.9800720214844,140.1275634765625,140.4287719726562,10.0,1447.326564885928,0
2024-07-18 18:41:52.99,2024-07-18 20:41:52.99,711.00907599926,43.377867,-5.821305,4.907890566362476,196.3753596087918,3.120440228781678,3771.52572047991,7.571365763781173,6.492216676672927,203.2154846191406,140.1275634765625,140.4287719726562,10.0,-559.9304727025194,0
2024-07-18 18:41:59.99,2024-07-18 20:41:59.99,718.0098110437393,43.377305,-5.821643,4.961938453543249,201.4394891001284,3.033760672175321,3839.776657546106,10.46587954024841,10.49024791564262,204.0853881835938,140.1275634765625,140.4287719726562,10.0,36.58044016005719,0
2024-07-18 18:42:03.99,2024-07-18 20:42:03.99,722.0081800222397,43.376935,-5.821879,4.986147728003296,204.8174420548603,2.993804914705767,3885.086231012316,10.66356266362736,11.17527297722718,203.8646545410156,140.1275634765625,140.4287719726562,10.0,21.16423174110366,0
2024-07-18 18:42:09.99,2024-07-18 20:42:09.99,728.0076050758362,43.376501,-5.822138,4.961691932503124,208.1883422574028,3.034163838641918,3937.646594902941,6.032413340215604,8.678713108343189,203.7727661132812,140.1275634765625,140.4287719726562,10.0,12.86283794177672,0
2024-07-18 18:42:19.99,2024-07-18 20:42:19.99,738.0106810331345,43.376193,-5.82244,4.9418327094226,209.9317724630237,3.066402860824017,3984.185835795591,6.066833828304281,3.916277945091839,250.5281524658203,140.1275634765625,140.4287719726562,10.0,14.81479161582679,0
2024-07-18 18:42:27.99,2024-07-18 20:42:27.99,746.0070780515671,43.375798,-5.822731,4.922236091560996,208.836428752169,3.097761916565436,4039.271871759868,7.143484550216635,6.346786273789204,181.7962799072266,140.1275634765625,140.4287719726562,10.0,94.942970871259,0
2024-07-18 18:42:33.99,2024-07-18 20:42:33.99,752.0073111057281,43.37538,-5.823226,4.987337716687453,205.9688238222152,2.991822109099341,4100.995742016705,11.65289807084087,10.82770193369886,223.9324493408203,140.1275634765625,140.4287719726562,10.0,-45.20457700739129,0
2024-07-18 18:42:37.99,2024-07-18 20:42:37.99,756.0090020895004,43.375058,-5.823656,5.02925144814473,203.4406726900488,2.920816136651359,4150.975293312559,12.37425422980762,12.36294115865295,223.9400939941406,140.1275634765625,140.4287719726562,10.0,-27.71067747808984,0
2024-07-18 18:42:41.99,2024-07-18 20:42:41.99,760.0113620758057,43.374734,-5.824065,4.978361601385235,201.2354497304186,3.006734574025761,4199.876820413685,11.76665790593604,12.31077507440111,224.5941009521484,140.1275634765625,140.4287719726562,10.0,-23.27655635727591,0
2024-07-18 18:42:45.99,2024-07-18 20:42:45.99,764.0091730356216,43.374408,-5.824418,4.995897797801628,199.2442754972726,2.977506041422868,4246.1877921941,11.09845631989072,11.65174449513649,209.4827880859375,140.1275634765625,140.4287719726562,10.0,-22.14600017512483,0
2024-07-18 18:42:52.99,2024-07-18 20:42:52.99,771.0100930929184,43.373934,-5.824675,4.971457605777429,194.7482738420367,3.018136230647416,4303.099748570135,5.612918715577051,6.452924689516033,190.3888854980469,140.1275634765625,140.4287719726562,10.0,-17.80473876745334,0
2024-07-18 18:43:03.99,2024-07-18 20:43:03.99,782.0103400945663,43.373512,-5.824801,4.877398220190936,189.8955223215744,3.167889460582097,4351.834715792273,5.32125706265255,2.893006177015703,212.1180850247882,140.1275634765625,140.4287719726562,10.0,-9.077736765737397,0
2024-07-18 18:43:11.99,2024-07-18 20:43:11.99,790.0065120458603,43.373157,-5.825159,4.926381682122282,189.0815816372633,3.091164918738383,4402.258657408864,5.471149066409017,6.053818680001831,255.8410339355469,140.1275634765625,140.4287719726562,10.0,-18.28743901891084,0
2024-07-18 18:43:37.99,2024-07-18 20:43:37.99,816.0107949972153,43.373175,-5.825705,4.827971098098421,193.3265901384875,3.242719862818121,4446.59698700905,2.84716292290998,1.975811645184952,277.2804260253906,140.1275634765625,140.4287719726562,10.0,10.31916291059911,0
2024-07-18 18:43:46.99,2024-07-18 20:43:46.99,825.0083830356598,43.373211,-5.826403,4.826606646162215,195.5271806931123,3.244750424302548,4503.504617272964,9.077240326431673,8.403390303344633,276.8287658691406,140.1275634765625,140.4287719726562,10.0,32.52170662327512,0
