Fecha(GMT),Fecha(Local),Hora(seg),Latitud,Longitud,Precisión horizontal(m),Altitud(m),Precisión vertical(m),Distancia(m),Velocidad(m/s),Velocidad media(m/s),Rumbo(deg),Rumbo real(deg),Rumbo magnético(deg),Precisión de rumbo(deg),Índice de planeo,Frecuencia cardiaca (bpm)
2024-07-18 18:36:57.99,2024-07-18 20:36:57.99,416.013946056366,43.385549,-5.821378,5.89989528117981,164.3623029477894,1.391648112778642,2403.173576350637,8.219092848989575,8.995176088143438,208.3429260253906,263.9735412597656,264.2747497558594,10.0,105.4328873481046,0
2024-07-18 18:37:49.99,2024-07-18 20:37:49.99,468.0105431079865,43.383815,-5.82058,5.247085393933911,166.5839384999126,2.590970274988578,2629.09676739722,3.243444475080752,2.210076595057313,115.923942565918,119.5903549194336,119.8915557861328,10.0,-3936.258384869978,0
2024-07-18 18:38:55.99,2024-07-18 20:38:55.99,534.0109020471573,43.382644,-5.819182,5.25826512757538,168.1421691132709,2.484991927736085,2833.152489432067,2.207992274014735,2.364396562794451,169.9306793212891,108.5806579589844,108.8818588256836,10.0,41.76195104621577,0
2024-07-18 18:39:40.99,2024-07-18 20:39:40.99,579.011234998703,43.380949,-5.819753,5.103695216432902,180.2433135192841,2.788697217438413,3077.922133140148,5.91983163163781,7.505274156039104,213.4375554904524,108.5806579589844,108.8818588256836,10.0,50.103713519514,0
2024-07-18 18:40:27.99,2024-07-18 20:40:27.99,626.0101790428162,43.379682,-5.818389,5.019866422446426,187.4786555962637,2.936916432856706,3282.984986162542,0.7664733495626715,0.2672533199701952,137.7183380126953,140.1275634765625,140.4287719726562,10.0,82.88474858599022,0
2024-07-18 18:40:57.99,2024-07-18 20:40:57.99,656.0120180845261,43.378601,-5.818953,5.60571659591465,193.2289409982041,3.216851749385398,3504.052741365761,12.33039623406713,12.29672916195596,257.48095703125,140.1275634765625,140.4287719726562,10.0,68.70827850803965,0
2024-07-18 18:41:44.99,2024-07-18 20:41:44.99,703.0092670917511,43.378337,-5.821382,4.946134914722447,196.0701148239896,3.059458520417038,3717.650592737427,6.626193263926921,6.668292500794047,207.9800720214844,140.1275634765625,140.4287719726562,10.0,1447.326564885928,0
2024-07-18 18:42:09.99,2024-07-18 20:42:09.99,728.0076050758362,43.376501,-5.822138,4.961691932503124,208.1883422574028,3.034163838641918,3937.646594902941,6.032413340215604,8.678713108343189,203.7727661132812,140.1275634765625,140.4287719726562,10.0,12.86283794177672,0
2024-07-18 18:42:37.99,2024-07-18 20:42:37.99,756.0090020895004,43.375058,-5.823656,5.02925144814473,203.4406726900488,2.920816136651359,4150.975293312559,12.37425422980762,12.36294115865295,223.9400939941406,140.1275634765625,140.4287719726562,10.0,-27.71067747808984,0
2024-07-18 18:43:03.99,2024-07-18 20:43:03.99,782.0103400945663,43.373512,-5.824801,4.877398220190936,189.8955223215744,3.167889460582097,4351.834715792273,5.32125706265255,2.893006177015703,212.1180850247882,140.1275634765625,140.4287719726562,10.0,-9.077736765737397,0
2024-07-18 18:43:50.99,2024-07-18 20:43:50.99,829.0088220834732,43.373254,-5.826908,4.825728649380355,197.5276054805145,3.246056073967067,4544.904446737272,9.96825211036777,10.60780119135902,277.6808776855469,140.1275634765625,140.4287719726562,10.0,27.9674210226841,0
2024-07-18 18:44:21.99,2024-07-18 20:44:21.99,860.0062750577927,43.373734,-5.829293,5.237974559556088,198.011345140636,2.527480869607531,4751.699559262213,5.410676519566714,3.782813251184917,281.727783203125,140.1275634765625,140.4287719726562,10.0,148.609072434141,0
2024-07-18 18:44:57.98,2024-07-18 20:44:57.98,896.0098630189896,43.374698,-5.829718,5.112219863733424,205.0144874127582,2.773038964320237,4990.809196904796,4.714433857068373,3.485189928914613,345.2058715820312,140.1275634765625,140.4287719726562,10.0,19.49023451640391,0
2024-07-18 18:45:56.98,2024-07-18 20:45:56.98,955.0065690279008,43.375771,-5.831454,4.921211677284942,196.5086959721521,3.099389078535182,5204.215447291287,4.818631576846333,6.019876592027318,272.9505615234375,140.1275634765625,140.4287719726562,10.0,-18.48500961903543,0
2024-07-18 18:46:26.98,2024-07-18 20:46:26.98,985.0063700675964,43.374795,-5.831966,5.204380366300141,200.4281887011603,2.595951084989556,5431.213977130741,7.933296894376421,8.17546523884386,165.1433119217628,140.1275634765625,140.4287719726562,10.0,16.01784991339034,0
2024-07-18 18:47:01.98,2024-07-18 20:47:01.98,1020.008689045906,43.373146,-5.831781,5.515838574664803,193.4622175628319,1.843925663097237,5656.144031956499,5.22814250398679,6.076281274388734,173.1334838867188,140.1275634765625,140.4287719726562,10.0,-60.008712179651,0
2024-07-18 18:47:51.98,2024-07-18 20:47:51.98,1070.006018996239,43.371313,-5.832499,5.282045127879845,188.8267639623955,2.434037037481071,5879.112487595104,2.494151546319278,5.554412864042627,200.1786346435547,198.9922637939453,199.2934722900391,10.0,-43.47205197845063,0
2024-07-18 18:48:52.98,2024-07-18 20:48:52.98,1131.002864003181,43.369755,-5.833542,5.975756743078901,186.0880654817447,2.057985610034072,6080.139993874413,7.13736949205592,7.228572275382617,250.0818939208984,198.9922637939453,199.2934722900391,10.0,348.1061781869972,0
2024-07-18 18:49:22.98,2024-07-18 20:49:22.98,1161.004379034042,43.370017,-5.836294,5.077447869658609,187.4193977853283,2.836205240050179,6328.85197845128,7.230636157350776,8.1164700703319,326.4412841796875,198.9922637939453,199.2934722900391,10.0,-475.6846629420749,0
2024-07-18 18:51:05.99,2024-07-18 20:51:05.99,1264.006051063538,43.370792,-5.837723,5.051368014083423,189.136979422532,2.882397998036311,6527.608048703505,5.802680775199367,5.882345705319366,258.1524047851562,198.9922637939453,199.2934722900391,10.0,70.35135777193787,0
2024-07-18 18:52:22.99,2024-07-18 20:52:22.99,1341.001482009888,43.370464,-5.840361,5.423034437399628,191.4583998527378,2.101245945520546,6749.294184699692,2.582635088831057,0.7297551619624015,261.1889038085938,198.9922637939453,199.2934722900391,10.0,-30.52033704894101,0
2024-07-18 18:53:13.99,2024-07-18 20:53:13.99,1392.003716111183,43.369719,-5.842929,6.015714452144723,198.6282907947898,1.472742362792959,6976.489068086786,8.361812852300105,9.026867223807637,231.4390258789062,198.9922637939453,199.2934722900391,10.0,21.15026753897032,0
2024-07-18 18:54:30.99,2024-07-18 20:54:30.99,1469.001029014587,43.368196,-5.84457,5.361401678102071,200.6601441260427,2.253865363954363,7193.071148744267,8.359105854993192,8.41842256865388,214.4175262451172,198.9922637939453,199.2934722900391,10.0,407.8836306927963,0
2024-07-18 18:56:31.98,2024-07-18 20:56:31.98,1590.000508069992,43.3665,-5.846194,5.422583434588737,203.8362335925922,2.102409552801894,7423.611392813913,6.845373361760843,7.106605133504381,204.9808959960938,217.4933166503906,217.7945251464844,10.0,55.21404363953535,0
2024-07-18 18:57:33.98,2024-07-18 20:57:33.98,1651.999333024025,43.364808,-5.846866,6.668254751907028,212.6821167990565,1.146870901689166,7633.067749560068,0.490400135987782,0.5614675233287011,223.8222045898438,217.4933166503906,217.7945251464844,10.0,-37.78457072552622,0
2024-07-18 18:58:40.98,2024-07-18 20:58:40.98,1719.00011408329,43.363798,-5.846981,5.639878761749545,218.8794212695211,1.854286385977832,7826.84739409674,1.414680857963215,3.973520080264619,109.9404602050781,217.4933166503906,217.7945251464844,10.0,239.9991671259507,0
2024-07-18 18:59:36.98,2024-07-18 20:59:36.98,1775.000521063805,43.36259,-5.848108,6.280595204326209,225.6335008805618,1.063532332888902,8023.752566353292,5.206230730256868,5.776771288477905,231.1571960449219,217.4933166503906,217.7945251464844,10.0,55.75783105841193,0
2024-07-18 19:00:43.98,2024-07-18 21:00:43.98,1841.994891047478,43.3632,-5.849952,5.295320596852532,226.5599283091724,2.405019087104754,8225.612301035902,5.526706754755057,4.725360866263556,311.8868103027344,304.27978515625,304.5809936523438,10.0,-135.3914381651782,0
2024-07-18 19:01:22.98,2024-07-18 21:01:22.98,1880.995637059212,43.362414,-5.852323,5.165697497991371,237.0555538479239,2.857304423295135,8449.153356515768,2.323956676603916,3.837980127194728,239.0451354980469,232.6228332519531,232.9240417480469,10.0,21.45923056533426,0
2024-07-18 19:02:46.98,2024-07-18 21:02:46.98,1964.993603110313,43.361447,-5.8545,5.605371155887065,244.9824076006189,1.741362631411633,8659.86991109899,7.971455463169403,8.541975717456442,244.7645263671875,273.3132934570312,273.614501953125,10.0,39.30854762275668,0
2024-07-18 19:03:16.98,2024-07-18 21:03:16.98,1994.997533082962,43.361297,-5.857224,5.32864380061199,242.3532238816842,2.330255839814214,8887.335410853824,5.905920818116493,6.366460175334719,248.5271453857422,177.3120269775391,177.6132354736328,10.0,-59.88101007369528,0
2024-07-18 19:04:16.98,2024-07-18 21:04:16.98,2053.993682026863,43.360765,-5.85962,5.349044050031294,244.3066737186164,2.283038498057719,9100.698947622604,8.81761105129564,9.651432389609926,258.8477783203125,170.5337829589844,170.8349914550781,10.0,147.7221641503863,0
2024-07-18 19:04:59.98,2024-07-18 21:04:59.98,2096.500039100647,43.360454,-5.862072,8.362948156857035,250.6682185484096,1.015610335529261,9303.699852976391,10.0537891079442,10.62540910370745,259.2768859863281,172.4613189697266,172.7625274658203,10.0,22.22917540580936,0
2024-07-18 19:06:15.98,2024-07-18 21:06:15.98,2173.996471047401,43.359877,-5.864352,5.506996213197979,257.459608130157,2.934450619675905,9502.866285545708,3.593101419872392,0.6100371058033077,247.4107818603516,164.0216522216797,164.3228607177734,10.0,27.30639388396546,0
2024-07-18 19:06:44.98,2024-07-18 21:06:44.98,2202.995453000069,43.359055,-5.867041,5.430379075278305,266.3772727837786,2.082191185162492,9740.380582964206,10.06107582088077,10.12038766864969,247.451904296875,164.0216522216797,164.3228607177734,10.0,28.71518486514447,0
2024-07-18 19:07:27.98,2024-07-18 21:07:27.98,2246.103543043137,43.358229,-5.86963,7.916872877179713,280.8333094632253,0.999225535165006,9970.251354772436,10.95893239289813,10.58471683647393,248.0750579833984,164.0216522216797,164.3228607177734,10.0,17.60577179945943,0
2024-07-18 19:08:16.98,2024-07-18 21:08:16.98,2294.99092400074,43.357108,-5.871406,4.857909119307473,292.1677432060242,3.197695423478934,10195.17966475154,10.25775189395712,9.597379067601526,246.7424468994141,249.5079650878906,249.8091735839844,10.0,20.27500735160935,0
2024-07-18 19:08:58.98,2024-07-18 21:08:58.98,2336.990718007088,43.356411,-5.873578,4.979547152461796,298.0756639586762,3.004770738209232,10388.27052672964,4.099034173971539,2.950207835569653,239.5082397460938,203.4647064208984,203.7659149169922,10.0,86.71113590561065,0
2024-07-18 19:09:42.98,2024-07-18 21:09:42.98,2381.493859052658,43.354566,-5.872512,5.229033492479346,318.883426239714,2.7972269244171,10612.49641745195,0.1302977668048964,2.086616165680555,151.0551452636719,126.8708267211914,127.1720275878906,10.0,16.00124283191097,0
