start;end;start_time;end_time;start_speed;end_speed;L/h;L/km;NOx;CO;HC;PM;CO2
(43.367268, -5.845456, 201.2720259251073);(43.367003, -5.845692, 201.928569143638);1484.000860095024;1579.999558091164;4.947289745931098;3.87444149156636;0.20196657211525346;0.15339540331562207;0.00022316059511500225;0.0008368522316812584;7.252719341237573e-05;5.579014877875056e-06;4.218430803817001
(43.367003, -5.845692, 201.928569143638);(43.366814, -5.845869, 203.0119795249775);1579.999558091164;1585.00144302845;3.87444149156636;6.019955472125216;9.705138927171744;0.5302366050866507;0.010723579431874951;0.040213422869531064;0.003485163315359359;0.00026808948579687376;279.8594239931313
(43.366814, -5.845869, 203.0119795249775);(43.366566, -5.846085, 203.4450326515362);1585.00144302845;1588.999507069588;6.019955472125216;6.705613714162478;6.710034147639384;0.22827548697342825;0.007414173533502776;0.02780315075063541;0.002409606398388402;0.0001853543383375694;150.7347754835678
(43.366566, -5.846085, 203.4450326515362);(43.366283, -5.846278, 205.803621689789);1588.999507069588;1594.998538017273;6.705613714162478;3.958710346939411;3.5693294136202707;0.16936956698164043;0.0039438886730742495;0.014789582524028436;0.0012817638187491312;9.859721682685624e-05;74.5346474673676
(43.366283, -5.846278, 205.803621689789);(43.366038, -5.846334, 207.8322619842365);1594.998538017273;1604.001117110252;3.958710346939411;0.3145228691887849;2.5425454058223265;0.23040792446827432;0.002809355726186398;0.01053508397319899;0.0009130406110105792;7.023389315465995e-05;67.56696212429098
(43.366038, -5.846334, 207.8322619842365);(43.365719, -5.846301, 210.2822399493307);1604.001117110252;1623.00223505497;0.3145228691887849;5.582008906503558;3.94764624379343;0.5862424369022673;0.0043619054175248395;0.01635714531571815;0.001417619260695573;0.000109047635438121;81.45205129112985
(43.365719, -5.846301, 210.2822399493307);(43.365489, -5.846262, 211.441519068554);1623.00223505497;1628.002114057541;5.582008906503558;4.835467626741291;4.097317781801294;0.22101266349869142;0.004527283228039703;0.016977312105148887;0.0014713670491129035;0.00011318208070099258;116.69751034705644
(43.365489, -5.846262, 211.441519068554);(43.36522, -5.846315, 213.1325316820294);1628.002114057541;1633.001618027687;4.835467626741291;6.475105676161356;11.904703106712573;0.5475654364044461;0.013153962074700931;0.049327357780128485;0.004275037674277803;0.0003288490518675232;289.1432351568812
(43.36522, -5.846315, 213.1325316820294);(43.365036, -5.846571, 214.4792048847303);1633.001618027687;1637.001615047455;6.475105676161356;6.99316470850551;10.104472829027335;0.3854357843661471;0.011164818743184526;0.04186807028694197;0.003628566091534971;0.0002791204685796131;254.38780721532868
(43.365036, -5.846571, 214.4792048847303);(43.364808, -5.846866, 212.6821167990565);1637.001615047455;1651.999333024025;6.99316470850551;0.490400135987782;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.364808, -5.846866, 212.6821167990565);(43.364643, -5.847091, 215.1030042562634);1651.999333024025;1664.998383998871;0.490400135987782;4.660203424632307;5.316783762131609;0.7424291867855974;0.005874717860626903;0.022030191977350885;0.0019092833047037433;0.00014686794651567258;150.78124217734907
(43.364643, -5.847091, 215.1030042562634);(43.364454, -5.847294, 216.0360453631729);1664.998383998871;1669.002065062523;4.660203424632307;5.302296039318131;8.127198416715546;0.3388129428979705;0.008980052571556065;0.03367519714333524;0.002918517085755721;0.0002245013142889016;223.4109448355478
(43.364454, -5.847294, 216.0360453631729);(43.364181, -5.847487, 217.332142945379);1669.002065062523;1681.0014950037;5.302296039318131;1.381342738159745;0.8350843086803649;0.08156209687969258;0.0009227166126776872;0.003460187297541327;0.0002998828991202483;2.3067915316942183e-05;17.944513765898552
(43.364181, -5.847487, 217.332142945379);(43.363926, -5.847476, 218.6007349602878);1681.0014950037;1693.001319050789;1.381342738159745;0.688594253320725;2.274305299036813;0.26745613911991806;0.0025129669662196886;0.009423626123323831;0.0008167142640213988;6.282417415549221e-05;58.84121337994668
(43.363926, -5.847476, 218.6007349602878);(43.363927, -5.847166, 218.204096859321);1693.001319050789;1713.000071048737;0.688594253320725;1.544491155644874;0.0;0.0;0.0;0.0;0.0;0.0;0.0
(43.363927, -5.847166, 218.204096859321);(43.363731, -5.846848, 219.7358025657013);1713.000071048737;1722.998296022415;1.544491155644874;2.569337103343521;4.382842734215867;0.3607364135535392;0.004842770675460742;0.01816039003297778;0.001573900469524741;0.00012106926688651854;95.2513205382513
(43.363731, -5.846848, 219.7358025657013);(43.363459, -5.846926, 221.3649143073708);1722.998296022415;1749.000795006752;2.569337103343521;3.575822307046005;1.5638647095442193;0.36586943984422005;0.0017279739691877488;0.006479902384454057;0.0005615915399860183;4.319934922969371e-05;37.146249742017474
